Name,age,job,marital,education,default,balance,housing,loan,day,month,duration,campaign,pdays,previous,poutcome,y,Phone,Email,Address,Has_4_Wheeler,Highest_Time_Spent_Website,Highest_Time_Spent
Colleen Gardner,32,management,married,tertiary,no,124,no,no,27,may,193,1,-1,0,unknown,no,4066041851,brianna89@example.org,"81864 Chavez Avenue
South Darin, SC 61734",False,sofi.com/personal-loans,91
Ricardo Molina,55,technician,divorced,tertiary,no,0,yes,no,30,may,234,1,-1,0,unknown,no,3292210282,charlesquinn@example.com,"45920 Lori Plaza
Anthonyfurt, DC 95721",True,sofi.com/personal-loans,91
Sean Martin,37,self-employed,single,tertiary,no,1004,yes,no,6,jun,377,3,-1,0,unknown,no,8228855816,coopercharles@example.net,"12225 Sanchez Ways Apt. 764
West Breanna, FM 26943",True,sofi.com/personal-loans,91
Michael Daniels,37,services,divorced,secondary,no,398,yes,yes,5,may,214,2,-1,0,unknown,no,2912059136,deborahharris@example.com,"48213 Simon Loaf
West Robertchester, GU 91645",True,sofi.com/personal-loans,91
Eddie Davidson,48,technician,divorced,tertiary,no,-136,yes,no,21,may,7,12,-1,0,unknown,no,8672680367,gwilliams@example.org,"853 Daniel Point Apt. 396
Mcmahonport, NV 69373",False,sofi.com/personal-loans,91
Benjamin Williams,35,blue-collar,single,secondary,no,773,yes,no,23,may,136,2,-1,0,unknown,no,6565791844,zacharyjordan@example.net,"705 Daniels Roads
Benjaminhaven, MT 62330",True,sofi.com/personal-loans,91
George Smith,39,admin.,single,secondary,no,2040,yes,no,2,jun,145,2,-1,0,unknown,no,7082849942,ariaschristine@example.org,"02624 Spencer Street Suite 940
West Christophermouth, ND 10462",False,sofi.com/personal-loans,91
Jamie Watkins,59,retired,divorced,primary,no,-88,yes,no,5,jun,910,2,-1,0,unknown,yes,5849775805,sabrina77@example.com,"Unit 9304 Box 5204
DPO AA 75092",True,sofi.com/personal-loans,91
Amber Kerr,46,blue-collar,single,secondary,no,57,yes,no,14,may,194,4,-1,0,unknown,no,4965753023,holmestimothy@example.com,"8690 Zimmerman Mountains
New Lisahaven, AZ 47038",False,sofi.com/personal-loans,91
Jacob Harper,41,blue-collar,married,primary,no,2453,yes,no,15,may,1052,1,-1,0,unknown,yes,2387625320,alyssalin@example.net,"1093 Philip Shoal Apt. 074
East Christopherport, DC 39812",False,sofi.com/personal-loans,91
Stephanie Austin,51,retired,divorced,tertiary,no,126,no,yes,6,jun,152,1,-1,0,unknown,no,6169631819,laura58@example.org,"USCGC Sanchez
FPO AE 58291",True,sofi.com/personal-loans,91
Jason Vang,32,management,married,secondary,no,1423,yes,no,16,may,223,3,-1,0,unknown,no,9763200064,hernandezadam@example.com,"1586 Webb Dam
Kurthaven, DC 96484",False,sofi.com/personal-loans,90
Ms. Natasha Johnson,43,blue-collar,single,secondary,no,747,no,no,29,may,685,2,-1,0,unknown,no,7245567466,patricia41@example.org,"6936 Jonathan Vista Apt. 777
East Tyler, DC 89585",False,sofi.com/personal-loans,90
Emily Myers,30,management,single,tertiary,no,1636,no,no,6,jun,301,2,-1,0,unknown,no,9493819342,desiree89@example.net,"67079 Davis Crossroad
Maryland, MS 63183",True,sofi.com/personal-loans,90
Taylor Luna,36,technician,single,tertiary,no,743,yes,no,3,jun,517,1,-1,0,unknown,no,4608016434,sheila62@example.net,"549 Mitchell Dale
West Annchester, SD 92231",False,sofi.com/personal-loans,90
Kelly Smith,51,management,married,tertiary,no,21574,no,no,6,jun,197,3,-1,0,unknown,no,3336979036,haleyball@example.net,"51339 Singh Fall
North Stevenside, OH 93937",True,sofi.com/personal-loans,90
Zachary Thompson,42,management,married,tertiary,no,2440,yes,no,30,may,199,2,-1,0,unknown,no,4998219712,evelynjones@example.net,"07488 Walker Camp Suite 368
South Ryan, VI 24632",True,sofi.com/personal-loans,90
Scott Fields,33,unemployed,single,unknown,no,170,yes,no,3,jun,327,1,-1,0,unknown,no,5865617118,rickey38@example.com,"502 Jennifer Oval
Hodgeshire, IA 54594",True,sofi.com/personal-loans,90
Geoffrey Olson,28,blue-collar,married,secondary,no,269,yes,no,3,jun,615,1,-1,0,unknown,no,2885564844,ymiles@example.org,"4307 Sabrina Mews
Port Kara, NH 69137",False,sofi.com/personal-loans,90
Austin Nunez,35,blue-collar,married,primary,no,108,yes,no,9,may,200,4,-1,0,unknown,no,2926081653,aaroncannon@example.net,"PSC 3878, Box 8934
APO AE 76953",True,sofi.com/personal-loans,90
Brandon Smith,31,entrepreneur,single,tertiary,yes,37,yes,no,12,may,281,1,-1,0,unknown,no,3914859468,waltersjill@example.org,"31067 Richard Orchard
East Williamview, GA 03486",True,sofi.com/personal-loans,90
Jeremy Escobar,48,services,divorced,secondary,no,569,yes,yes,26,may,151,1,-1,0,unknown,no,9658313990,andersonamy@example.com,"73997 Anderson Mountains
South Glendaburgh, WI 11053",True,sofi.com/personal-loans,90
Timothy Mora,57,blue-collar,married,primary,no,1352,yes,no,13,may,104,2,-1,0,unknown,no,7023470760,whitney72@example.net,"643 Brown Mills Apt. 495
New Matthew, WY 26797",True,sofi.com/personal-loans,90
Todd White,52,admin.,divorced,secondary,no,0,yes,no,26,may,206,1,-1,0,unknown,no,4026027529,mcknightjacqueline@example.net,"475 Martha Fork Apt. 403
Lake Elizabethfurt, PR 65980",False,sofi.com/personal-loans,90
James Brown,32,services,single,secondary,no,259,yes,no,27,may,363,2,-1,0,unknown,no,4958835085,donna78@example.org,"434 Kimberly Loop Apt. 990
West Daniel, PA 08409",False,sofi.com/personal-loans,90
Donald Booth,33,blue-collar,married,primary,no,1002,yes,no,30,may,201,4,-1,0,unknown,no,9836852274,christianjeff@example.net,"46464 Wood Harbors
Kimberlyside, OR 97913",True,sofi.com/personal-loans,90
Benjamin Krueger,37,blue-collar,married,primary,no,190,yes,yes,8,may,194,1,-1,0,unknown,no,7233350469,michael17@example.org,"7494 William Meadow
East Heather, ND 83862",False,sofi.com/personal-loans,90
April Mcconnell,39,housemaid,divorced,secondary,no,7783,no,no,9,jun,108,2,-1,0,unknown,no,4854477511,brandonbaker@example.net,"3438 Amanda Forest Suite 542
Jonathanmouth, RI 21242",False,sofi.com/personal-loans,90
Cynthia Lawson,33,services,married,secondary,no,0,yes,no,5,may,54,1,-1,0,unknown,no,8887495830,sanchezdanielle@example.net,"475 Collins Springs Apt. 768
South Rebecca, HI 69517",True,sofi.com/personal-loans,90
Laura Parks,46,management,single,unknown,no,1527,yes,no,6,may,269,1,-1,0,unknown,no,8383145893,thompsonemily@example.net,"536 Michael Square Apt. 086
Lake Hannahview, SC 26824",True,sofi.com/personal-loans,90
Angela Snow,37,admin.,single,secondary,no,155,yes,no,26,may,460,1,-1,0,unknown,no,9232889818,william70@example.net,"33028 White Grove Apt. 823
Lake Donaldburgh, KS 12067",False,sofi.com/personal-loans,90
Jeremy Meza,50,blue-collar,married,primary,no,419,yes,no,13,may,116,4,-1,0,unknown,no,3379018703,markwatson@example.net,"3663 Colleen Walks Apt. 984
Wellsshire, IL 60324",True,sofi.com/personal-loans,90
Michael Walsh,42,management,married,tertiary,no,1823,yes,no,13,may,31,1,-1,0,unknown,no,9189879418,bburke@example.com,"63178 Calhoun Road Apt. 918
Carolbury, MD 13466",True,sofi.com/personal-loans,89
Wendy Allen,40,blue-collar,married,secondary,no,61,yes,no,7,may,112,3,-1,0,unknown,no,7413344577,nicoleramirez@example.com,"01251 Richard Divide
West Heidiville, ME 53127",True,sofi.com/personal-loans,89
Jasmine Cisneros,38,blue-collar,married,secondary,no,360,yes,no,14,may,220,2,-1,0,unknown,no,3044035436,soniaperez@example.com,"125 James Glen Apt. 570
South Thomastown, VI 55679",False,sofi.com/personal-loans,89
Jessica Hill,40,services,married,primary,no,1082,yes,no,30,may,854,2,-1,0,unknown,yes,5267103872,allisonconner@example.com,"781 Green Springs Suite 374
New Danaville, CA 37216",True,sofi.com/personal-loans,89
Carol Cherry,30,management,single,tertiary,no,5,no,no,16,may,476,3,-1,0,unknown,no,2842940615,wardmaria@example.net,"46815 Nicholas Lock
Montgomerystad, TN 59702",False,sofi.com/personal-loans,89
Shaun Roth,40,technician,married,secondary,no,697,yes,no,8,may,111,1,-1,0,unknown,no,8078856360,lindsay50@example.com,"142 Allen View Apt. 949
Kirkborough, CO 60241",True,sofi.com/personal-loans,89
Lauren Schmidt,39,management,married,tertiary,no,2271,yes,no,21,may,575,2,-1,0,unknown,no,9704803326,salinassteven@example.net,"39881 Butler Centers Apt. 371
Smithtown, VA 44513",True,sofi.com/personal-loans,89
Jonathon Vazquez,39,admin.,single,secondary,no,496,yes,no,12,may,788,2,-1,0,unknown,no,2444701864,bradley53@example.org,"62773 Walters Isle
Patelstad, NY 97466",True,sofi.com/personal-loans,89
Cheyenne Carter,29,admin.,married,secondary,no,5605,yes,no,28,may,117,2,-1,0,unknown,no,9959263171,andrewsrachel@example.org,"4125 Sellers Landing Apt. 410
Curtisville, MO 53637",True,sofi.com/personal-loans,88
Eric Compton,45,admin.,married,secondary,no,-183,yes,no,16,may,215,3,-1,0,unknown,no,7338176014,scottmolly@example.com,"43877 Wallace Mountains
West Edwardton, ME 06586",True,sofi.com/personal-loans,88
Daniel Cooper,59,retired,married,secondary,no,9976,yes,no,29,may,57,2,-1,0,unknown,no,6167624232,youngnicholas@example.org,"224 Travis Isle
Edwardhaven, GU 96134",False,sofi.com/personal-loans,88
Dustin Rios,51,blue-collar,divorced,primary,no,-380,yes,no,26,may,181,1,-1,0,unknown,no,6856297897,sherry57@example.com,"32719 Ricardo Circles
Port Riley, FM 27717",False,sofi.com/personal-loans,88
Lori York,55,blue-collar,married,secondary,no,-473,yes,no,26,may,233,1,-1,0,unknown,no,2645206708,richmondleah@example.com,"2843 Hatfield Court Apt. 480
East Mollyberg, DC 98629",True,sofi.com/personal-loans,88
Alicia Brown,37,management,married,tertiary,no,2205,no,no,21,may,85,4,-1,0,unknown,no,9323670274,ericgreen@example.net,"4117 Monica Mission Suite 933
South Samanthaside, ND 26228",False,sofi.com/personal-loans,88
Misty Dixon,56,admin.,married,secondary,no,292,yes,no,28,may,228,9,-1,0,unknown,no,9748504511,qwalker@example.com,"43247 Courtney Creek
East Theresashire, UT 81273",True,sofi.com/personal-loans,88
Kaitlyn Campbell,31,admin.,married,secondary,no,184,yes,no,12,may,378,3,-1,0,unknown,no,4055352950,hancockkelsey@example.com,"5629 Charles Key
Mercermouth, NE 99775",True,sofi.com/personal-loans,88
Jessica White,46,management,married,tertiary,no,625,yes,no,6,jun,127,1,-1,0,unknown,no,4709448710,brittneybonilla@example.com,"990 Rose Springs Apt. 537
New Patricia, WY 90387",True,sofi.com/personal-loans,88
Caroline Taylor,37,services,married,primary,no,52,yes,no,7,may,359,1,-1,0,unknown,no,7139135939,clarkbrandon@example.net,"359 Jacobs Mount Suite 405
North Richard, MO 19219",False,sofi.com/personal-loans,88
Mackenzie Miller,44,management,married,unknown,no,187,yes,no,7,may,185,1,-1,0,unknown,no,9837319715,andersonsamantha@example.net,"8244 Fisher Branch
West Gregory, LA 29030",True,sofi.com/personal-loans,88
Kim Jones,26,blue-collar,married,primary,no,755,yes,no,28,may,61,1,-1,0,unknown,no,6342309144,antonio16@example.com,"437 Vanessa Causeway Apt. 023
Lisaville, IN 66571",True,sofi.com/personal-loans,88
Kendra Williams,56,admin.,married,secondary,no,353,yes,no,5,may,106,2,-1,0,unknown,no,6975764667,teresacarrillo@example.net,"293 Russell Mall Apt. 098
Castanedabury, NV 81771",False,sofi.com/personal-loans,88
Marcia Garcia,56,blue-collar,divorced,secondary,no,75,yes,no,12,may,136,2,-1,0,unknown,no,8036414286,donald99@example.org,"77952 Price Cove Suite 294
West Danielletown, MO 24332",False,sofi.com/personal-loans,88
Daniel Yang,50,blue-collar,married,primary,no,-37,yes,no,12,may,78,3,-1,0,unknown,no,2492679474,ryandenise@example.org,"37732 Larson Ways
North Teresa, ME 24941",False,sofi.com/personal-loans,88
Michael Garcia,31,blue-collar,married,secondary,no,472,yes,no,13,may,907,2,-1,0,unknown,no,8278842449,ualvarez@example.com,"2744 Cole Square
Griffinhaven, TN 75280",False,sofi.com/personal-loans,88
Jordan Zamora,39,blue-collar,married,secondary,no,1042,yes,no,8,may,58,2,-1,0,unknown,no,8017166758,butlerjessica@example.com,"82951 Wood Greens Apt. 399
Port Russellhaven, VI 35721",False,sofi.com/personal-loans,88
Robert Martin,29,blue-collar,married,secondary,no,832,yes,no,16,may,228,2,-1,0,unknown,no,8994842072,oholland@example.net,"53596 Michelle Burg
Robertoton, MH 74587",True,sofi.com/personal-loans,88
Matthew Green,40,services,divorced,secondary,no,1959,yes,no,30,may,177,1,-1,0,unknown,no,5116683295,schultzdevin@example.org,"PSC 8971, Box 7796
APO AA 86354",True,sofi.com/personal-loans,88
Rick Fischer,58,services,married,primary,no,943,yes,no,3,jun,243,3,-1,0,unknown,no,2497525998,eric38@example.org,"Unit 4674 Box 5343
DPO AE 78749",True,sofi.com/personal-loans,88
Julie Phillips,34,management,married,tertiary,no,0,yes,no,20,may,150,1,-1,0,unknown,no,3578025362,kristinhughes@example.com,"04669 Gonzalez Unions Suite 626
South Molly, MS 53966",False,sofi.com/personal-loans,88
Linda Vaughn,44,admin.,single,secondary,no,946,yes,no,30,may,181,4,-1,0,unknown,no,7736231122,christopher43@example.net,"6988 Emily Loaf Apt. 983
Port William, NE 05102",False,sofi.com/personal-loans,88
Joseph Jackson,32,technician,divorced,tertiary,no,0,yes,yes,23,may,80,1,-1,0,unknown,no,2108215285,john13@example.org,"7637 Romero Turnpike
East Heatherport, PR 66357",True,sofi.com/personal-loans,88
Connie Figueroa,38,services,married,secondary,no,25,yes,yes,26,may,266,3,-1,0,unknown,no,8532204686,henry11@example.org,"855 Alec Pass Suite 266
Lake Russell, NY 25231",False,sofi.com/personal-loans,88
Dominique Miller,59,management,divorced,tertiary,no,-76,yes,yes,6,may,264,1,-1,0,unknown,no,9367123543,nschwartz@example.net,"58275 Ferguson Ridges Apt. 758
Hawkinsfort, AZ 97833",False,sofi.com/personal-loans,88
Kari Turner,41,blue-collar,married,secondary,no,641,yes,no,13,may,161,1,-1,0,unknown,no,6622782990,alyssa32@example.org,"9809 Pamela Springs
Johnberg, CT 09579",False,sofi.com/personal-loans,88
Jonathan Cisneros,55,retired,married,secondary,no,493,yes,no,13,may,647,7,-1,0,unknown,no,9918151844,andres24@example.com,"29327 Aaron Meadows
East Robertfort, NE 66905",False,sofi.com/personal-loans,88
Michelle Stevens,23,services,married,secondary,no,1309,yes,no,3,jun,349,2,-1,0,unknown,no,9162450447,dsanders@example.com,"67532 Wells Rest Suite 389
New Heather, MN 92326",True,sofi.com/personal-loans,87
Justin Smith,28,management,single,tertiary,no,202,yes,no,14,may,163,3,-1,0,unknown,no,8538919392,rodriguezstephanie@example.com,"2631 Wilson Ports
Fieldsbury, DE 51677",True,sofi.com/personal-loans,87
Lisa Brown,56,technician,single,tertiary,no,917,no,no,9,jun,306,1,-1,0,unknown,no,2306220873,angelatorres@example.com,"3760 Taylor Camp
Nicholehaven, SD 23495",False,sofi.com/personal-loans,87
Leroy Gonzalez,55,blue-collar,married,secondary,no,284,yes,yes,28,may,157,3,-1,0,unknown,no,4413461020,atkinsonmackenzie@example.com,"8056 Harold Bypass Suite 920
Cameronview, VI 04109",True,sofi.com/personal-loans,87
Kenneth Taylor,44,blue-collar,married,primary,no,-11,yes,no,9,may,13,1,-1,0,unknown,no,8065735130,masonelizabeth@example.com,"PSC 9738, Box 8619
APO AA 81354",False,sofi.com/personal-loans,87
Sarah Reid,33,blue-collar,single,secondary,no,371,yes,no,16,may,1128,3,-1,0,unknown,no,4264264278,wbarry@example.net,"Unit 3116 Box 8116
DPO AP 01249",True,sofi.com/personal-loans,87
Colin Golden,40,management,single,tertiary,no,383,yes,no,6,jun,106,5,-1,0,unknown,no,7895058759,hwilliams@example.com,"USS Berry
FPO AE 38004",False,sofi.com/personal-loans,87
James Griffin,57,entrepreneur,married,secondary,no,294,yes,no,5,may,746,2,-1,0,unknown,no,6535937506,halltonya@example.com,"21993 Helen Prairie
New Nicholasshire, PA 32147",False,sofi.com/personal-loans,87
Kelly Pearson,31,management,single,tertiary,no,1411,yes,no,27,may,121,4,-1,0,unknown,no,5268628214,toddramirez@example.com,"4401 Sanchez Mission Apt. 448
Port Curtisburgh, TN 33215",False,sofi.com/personal-loans,87
Regina Roberson,36,admin.,single,secondary,no,98,yes,no,21,may,68,1,-1,0,unknown,no,6118038462,byrdkurt@example.com,"739 Michael Squares
Millermouth, MH 44792",True,sofi.com/personal-loans,87
Valerie Jones,28,blue-collar,married,secondary,no,225,yes,yes,7,may,866,2,-1,0,unknown,no,8813917138,zgonzalez@example.org,"15031 Thomas Place
Jamesfort, MO 33229",True,sofi.com/personal-loans,87
Alexandra Leon,31,unemployed,single,tertiary,no,1611,yes,no,23,may,154,2,-1,0,unknown,no,8124618032,cmooney@example.net,"438 Bradley Tunnel Suite 347
South Beverly, MS 24075",True,sofi.com/personal-loans,87
Shawn Madden,33,technician,single,tertiary,no,129,yes,no,8,may,128,1,-1,0,unknown,no,8735734409,william13@example.org,"3909 Michael Oval Suite 410
North Andreton, OH 21529",True,sofi.com/personal-loans,87
Luis Hodges,34,blue-collar,single,secondary,yes,-947,yes,no,8,may,211,3,-1,0,unknown,no,7053337917,jacob46@example.org,"800 Michele Springs
North Candice, ME 96518",False,sofi.com/personal-loans,87
Michelle Patton,40,entrepreneur,married,secondary,no,0,yes,yes,15,may,435,1,-1,0,unknown,no,9315558477,thuang@example.org,"47643 Gary Courts
Hillburgh, VA 13990",False,sofi.com/personal-loans,87
Tyler Jones,46,blue-collar,married,unknown,no,1044,yes,no,6,may,43,1,-1,0,unknown,no,6029419987,rosepaula@example.com,"99589 Leonard Ports
Stevenfort, MS 43353",False,sofi.com/personal-loans,87
Douglas Bishop,55,self-employed,married,secondary,no,-196,yes,no,20,may,210,2,-1,0,unknown,no,6657855886,james04@example.com,"40316 Sabrina Islands
Katrinaside, RI 88485",True,sofi.com/personal-loans,87
Elizabeth Robinson,32,blue-collar,married,primary,no,885,yes,no,21,may,127,2,-1,0,unknown,no,3277048734,christinawilson@example.org,"244 Gregory Port
Katrinabury, TN 28584",True,sofi.com/personal-loans,86
Rebecca Morrison,34,technician,divorced,secondary,no,3997,yes,no,20,may,320,1,-1,0,unknown,no,3464690012,candace97@example.net,"95989 Sanchez Islands Apt. 589
Williamsmouth, WI 02308",False,sofi.com/personal-loans,86
Angela Peterson,43,admin.,divorced,secondary,no,242,yes,no,23,may,174,1,-1,0,unknown,no,4715857609,hartlaura@example.net,"281 Buckley River
Stephaniefort, UT 04259",False,sofi.com/personal-loans,86
Mrs. Brittany Mendoza DVM,26,technician,single,secondary,no,3,yes,no,19,may,610,1,-1,0,unknown,no,9876867285,ftaylor@example.net,"184 Stuart Rapids Apt. 906
Amytown, AS 06578",False,sofi.com/personal-loans,86
Daniel Lloyd,28,blue-collar,married,secondary,no,916,yes,no,28,may,206,1,-1,0,unknown,no,5634107855,steven27@example.net,"5525 Allen Trail Suite 358
North Stanley, CO 44795",False,sofi.com/personal-loans,86
Sandra Kent,33,blue-collar,married,primary,no,331,yes,no,30,may,139,3,-1,0,unknown,no,9598022119,hchambers@example.org,"USS Lloyd
FPO AA 95806",False,sofi.com/personal-loans,86
Andres Bryant,56,services,divorced,unknown,no,1877,yes,no,30,may,86,1,-1,0,unknown,no,9109498081,michaelward@example.org,"61667 Rachael Point
Ellisborough, ME 16564",False,sofi.com/personal-loans,86
Betty Edwards,45,blue-collar,married,secondary,no,4509,yes,no,15,may,135,1,-1,0,unknown,no,3395849840,gonzalezashlee@example.com,"PSC 1834, Box 1877
APO AE 61434",True,sofi.com/personal-loans,86
Kaitlyn Rich,42,blue-collar,divorced,secondary,no,1037,no,no,5,jun,271,1,-1,0,unknown,no,4965928018,sabrinacantu@example.org,"42444 Thomas Key
Williamberg, WY 13753",True,sofi.com/personal-loans,86
Justin Martinez,29,blue-collar,single,secondary,no,80,yes,yes,2,jun,281,4,-1,0,unknown,no,7125847716,gutierrezlisa@example.org,"692 Hart Square Suite 602
Rogersfurt, MN 93626",True,sofi.com/personal-loans,86
